item_id,brand,department,group_stocks,name_stocks,full_price,discount_price,"""size""",quantity,size_range_type,"""style""",gender_id,gender,season_id,season,barcode,sku,store_barcode
23519699,12 STOREEZ,,,linen short set,945.0,945.0,XS,8,CLOTHING WOMEN'S STANDARD,112557,249,,83844203,SS24,2023519699198,125571,2112557100046.0
23754291,12 STOREEZ,,,433 low-rise wide-leg organic cotton jeans,835.0,835.0,26/30,8,12 Storeez Women Jeans Width/Length (in),125199,249,,83844203,SS24,2023754291218,125199,2112519900035.0
23755269,12 STOREEZ,,,Cotton shirt,835.0,835.0,S,8,12 Storeez Women Clothing Standard,125618,249,,83844203,SS24,2023755269193,125618,2112561800024.0
23755318,12 STOREEZ,,,Drawstring denim shorts,605.0,605.0,28,8,12 Storeez Women Jeans Waist (in),112519,249,,83844203,SS24,2023755318211,125191,2112519100046.0
23758777,12 STOREEZ,,,high-rise poplin shorts,549.0,549.0,XS,8,12 Storeez Women Clothing Standard,125365,249,,83844203,SS24,2023758777183,125365,2112536500041.0
23758767,12 STOREEZ,,,drawstring-waist denim shorts,605.0,605.0,27,8,12 Storeez Women Jeans Waist (in),125188,249,,83844203,SS24,2023758767207,125188,2112518800039.0
23758772,12 STOREEZ,,,Denim mini shorts,605.0,605.0,25,8,12 Storeez Women Jeans Waist (in),125176,249,,83844203,SS24,2023758772188,125176,2112517600012.0
23758772,12 STOREEZ,,,Denim mini shorts,605.0,605.0,27,8,12 Storeez Women Jeans Waist (in),125176,249,,83844203,SS24,2023758772201,125176,2112517600036.0
23813225,12 STOREEZ,,,Wide leg jeans 411,835.0,835.0,26/30,8,12 Storeez Women Jeans Width/Length (in),125174,249,,83844203,SS24,2023813225215,125174,2112517400032.0
23813225,12 STOREEZ,,,Wide leg jeans 411,835.0,835.0,27/32,8,12 Storeez Women Jeans Width/Length (in),125174,249,,83844203,SS24,2023813225246,125174,2112517400063.0
23813225,12 STOREEZ,,,Wide leg jeans 411,835.0,835.0,28/32,8,12 Storeez Women Jeans Width/Length (in),125174,249,,83844203,SS24,2023813225260,125174,2112517400087.0
23813224,12 STOREEZ,,,Linen top,439.0,439.0,XS,8,12 Storeez Women Clothing Standard,125583,249,,83844203,SS24,2023813224188,125583,2112558300049.0
23813224,12 STOREEZ,,,Linen top,439.0,439.0,M,8,12 Storeez Women Clothing Standard,125583,249,,83844203,SS24,2023813224201,125583,2112558300018.0
23829335,12 STOREEZ,,,mid-rise cotton mini skirt,605.0,605.0,S,8,12 Storeez Women Clothing Standard,126635,249,,83844203,SS24,2023829335199,126635,2112663500020.0
23828952,12 STOREEZ,,,wide-leg knitted trousers,999.0,999.0,S,8,12 Storeez Women Clothing Standard,125596,249,,83844203,SS24,2023828952199,125596,2112559600025.0
20905208,12 STOREEZ,,,round-neck crop top ,275.0,275.0,M,9,12 Storeez Women Clothing Standard,119605,249,,83844203,SS24,2020905208200,119605,2111960568009.0
20903109,12 STOREEZ,,,raw-hem denim jacket,769.0,769.0,M,9,12 Storeez Women Clothing Standard,118732,249,,83844203,SS24,2020903109202,118732,2111873268003.0
22005245,12 STOREEZ,,,zip-up leather make-up bag,945.0,945.0,OS,9,ONE_SIZE,124693,249,,83844203,SS24,2022005245178,124693,2112469300015.0
23175348,12 STOREEZ,,,straight-leg trousers,1319.0,1319.0,M,9,12 Storeez Women Clothing Standard,124136,249,,83844203,SS24,2023175348201,124136,2112413600017.0
23175346,12 STOREEZ,,,325 straight-leg jeans,835.0,835.0,25/30,9,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346191,124058,2112405800012.0
23175353,12 STOREEZ,,,325 straight-leg jeans,835.0,835.0,25/30,9,12 Storeez Women Jeans Width/Length (in),124059,249,,83844203,SS24,2023175353199,124059,2112405900019.0
23176122,12 STOREEZ,,,bouclé-knit jumper,1099.0,1099.0,S,9,12 Storeez Women Clothing Standard,124726,249,,83844203,SS24,2023176122190,124726,2112472600027.0
23175352,12 STOREEZ,,,long-sleeve cotton shirt,549.0,549.0,M,9,12 Storeez Women Clothing Standard,124631,249,,83844203,SS24,2023175352208,124631,2112463100017.0
23176120,12 STOREEZ,,,ribbed cotton tank top,235.0,235.0,XL,9,12 Storeez Women Clothing Standard,123995,249,,83844203,SS24,2023176120226,123995,2112399500035.0
23176119,12 STOREEZ,,,211 Mom-fit tapered-leg jeans,725.0,725.0,24/30,9,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119176,124057,2112405700008.0
23221723,12 STOREEZ,,,collarless single-breasted blazer,2199.0,2199.0,XS,9,12 Storeez Women Clothing Standard,124323,249,,83844203,SS24,2023221723181,124323,2112432300042.0
23220928,12 STOREEZ,,,V-neck fine-knit jumper,725.0,725.0,XS,9,12 Storeez Women Clothing Standard,124710,249,,83844203,SS24,2023220928181,124710,2112471000040.0
23220930,12 STOREEZ,,,collarless single-breasted blazer,2199.0,2199.0,S,9,12 Storeez Women Clothing Standard,124322,249,,83844203,SS24,2023220930191,124322,2112432200021.0
23227398,12 STOREEZ,,,lurex-detail button-up shirt ,999.0,999.0,XS,9,12 Storeez Women Clothing Standard,123411,249,,83844203,SS24,2023227398185,123411,2112341173003.0
23243162,12 STOREEZ,,,spread-collar cotton cardigan,999.0,999.0,XS,9,12 Storeez Women Clothing Standard,124731,249,,83844203,SS24,2023243162180,124731,2112473100045.0
23242257,12 STOREEZ,,,denim maxi skirt,835.0,835.0,26,9,12 Storeez Women Jeans Waist (in),124681,249,,83844203,SS24,2023242257191,124681,2112468100029.0
23242257,12 STOREEZ,,,denim maxi skirt,835.0,835.0,27,9,12 Storeez Women Jeans Waist (in),124681,249,,83844203,SS24,2023242257207,124681,2112468100036.0
23242256,12 STOREEZ,,,collarless denim jacket,945.0,945.0,M,9,12 Storeez Women Clothing Standard,124655,249,,83844203,SS24,2023242256200,124655,2112465500013.0
23243181,12 STOREEZ,,,straight-leg cotton trousers,549.0,549.0,M,9,12 Storeez Women Clothing Standard,124626,249,,83844203,SS24,2023243181204,124626,2112462600013.0
23249204,12 STOREEZ,,,maxi pencil skirt,1429.0,1429.0,XS,9,12 Storeez Women Clothing Standard,124548,249,,83844203,SS24,2023249204181,124548,2112454800049.0
23367309,12 STOREEZ,,,touch-strap leather sandals,1055.0,1055.0,37,9,SHOES WOMEN'S IT,124412,249,,83844203,SS24,2023367309232,124412,4620209529261.0
23366379,12 STOREEZ,,,mesh-panelled leather sneakers,1055.0,1055.0,38,9,SHOES WOMEN'S IT,124378,249,,83844203,SS24,2023366379250,124378,4620209507177.0
23367306,12 STOREEZ,,,crew-neck drop-shoulder jumper ,495.0,495.0,M,9,12 Storeez Women Clothing Standard,125836,249,,83844203,SS24,2023367306200,125836,2112583600015.0
23366381,12 STOREEZ,,,straight-leg drawstring trousers ,495.0,495.0,S,9,12 Storeez Women Clothing Standard,125835,249,,83844203,SS24,2023366381192,125835,2112583500025.0
23366377,12 STOREEZ,,,garment-dyed cotton track pants,769.0,769.0,S,9,12 Storeez Women Clothing Standard,124019,249,,83844203,SS24,2023366377195,124019,2112401900020.0
23365983,12 STOREEZ,,,garment-dyed cotton track pants,769.0,769.0,S,9,12 Storeez Women Clothing Standard,124018,249,,83844203,SS24,2023365983199,124018,2112401800023.0
23389843,12 STOREEZ,,,pointed-toe 40mm leather mules,1319.0,1319.0,38,9,SHOES WOMEN'S IT,124471,249,,83844203,SS24,2023389843257,124471,4620209533459.0
23389841,12 STOREEZ,,,Stripe knit jumper,1099.0,1099.0,S,9,12 Storeez Women Clothing Standard,125267,249,,83844203,SS24,2023389841192,125267,2112526700024.0
23389840,12 STOREEZ,,,buckled 60mm leather sandals,1055.0,1055.0,37,9,SHOES WOMEN'S IT,124450,249,,83844203,SS24,2023389840232,124450,4620209528363.0
23390309,12 STOREEZ,,,long-sleeve fine-knit maxi dress,945.0,945.0,XS,9,12 Storeez Women Clothing Standard,124724,249,,83844203,SS24,2023390309186,124724,2112472400047.0
23411396,12 STOREEZ,,,stripe-print cotton shirt ,945.0,945.0,XS,9,12 Storeez Women Clothing Standard,124746,249,,83844203,SS24,2023411396188,124746,2112474600049.0
23411404,12 STOREEZ,,,ribbed cropped top ,235.0,235.0,M,9,12 Storeez Women Clothing Standard,126618,249,,83844203,SS24,2023411404203,126618,2112661800016.0
23412026,12 STOREEZ,,,50mm pointed-toe leather pumps,1319.0,1319.0,37,9,SHOES WOMEN'S IT,125536,249,,83844203,SS24,2023412026237,125536,4620209537730.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,24/30,9,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402179,124067,2112406700007.0
23411392,12 STOREEZ,,,50mm pointed-toe leather pumps,1319.0,1319.0,37,9,SHOES WOMEN'S IT,125537,249,,83844203,SS24,2023411392234,125537,4620209537723.0
23420366,12 STOREEZ,,,Silk-cotton T-shirt,835.0,835.0,M,9,12 Storeez Women Clothing Standard,125309,249,,83844203,SS24,2023420366202,125309,2112530900014.0
23418594,12 STOREEZ,,,cropped cotton hoodie,835.0,835.0,XS,9,12 Storeez Women Clothing Standard,125347,249,,83844203,SS24,2023418594181,125347,2112534700047.0
23418605,12 STOREEZ,,,Silk-cotton T-shirt,835.0,835.0,S,9,12 Storeez Women Clothing Standard,125307,249,,83844203,SS24,2023418605191,125307,2112530700027.0
23418598,12 STOREEZ,,,Cotton hooded jacket,835.0,835.0,S,9,12 Storeez Women Clothing Standard,126582,249,,83844203,SS24,2023418598196,126582,2112658200027.0
23420359,12 STOREEZ,,,Silk-cotton henley jumper,945.0,945.0,S,9,12 Storeez Women Clothing Standard,125301,249,,83844203,SS24,2023420359198,125301,2112530100025.0
23511111,12 STOREEZ,,,Slit maxi dress,1319.0,1319.0,S,9,12 Storeez Women Clothing Standard,124154,249,,83844203,SS24,2023511111193,124154,2112415400028.0
23621867,12 STOREEZ,,,double-breasted linen blazer,1319.0,1319.0,M,9,12 Storeez Women Clothing Standard,125285,249,,83844203,SS24,2023621867201,125285,2112528500011.0
23621872,12 STOREEZ,,,drape-detail linen midi dress,945.0,945.0,M,9,12 Storeez Women Clothing Standard,125435,249,,83844203,SS24,2023621872205,125435,2112543500010.0
23621863,12 STOREEZ,,,Cotton-silk shorts,605.0,605.0,S,9,12 Storeez Women Clothing Standard,125650,249,,83844203,SS24,2023621863197,125650,2112565000024.0
23689145,12 STOREEZ,,,pleated linen shorts,659.0,659.0,XS,9,12 Storeez Women Clothing Standard,125355,249,,83844203,SS24,2023689145181,125355,2112535500042.0
23689150,12 STOREEZ,,,pleated linen shorts,659.0,659.0,M,9,12 Storeez Women Clothing Standard,125351,249,,83844203,SS24,2023689150208,125351,2112535100013.0
23689147,12 STOREEZ,,,button-up denim vest,945.0,945.0,S,9,12 Storeez Women Clothing Standard,125209,249,,83844203,SS24,2023689147192,125209,2112520900024.0
23755270,12 STOREEZ,,,wide-leg cotton shorts,549.0,549.0,XS,9,12 Storeez Women Clothing Standard,125367,249,,83844203,SS24,2023755270182,125367,2112536700045.0
23754293,12 STOREEZ,,,low-rise denim mini shorts,605.0,605.0,27,9,12 Storeez Women Jeans Waist (in),126592,249,,83844203,SS24,2023754293205,126592,2112659200033.0
23755318,12 STOREEZ,,,Drawstring denim shorts,605.0,605.0,27,9,12 Storeez Women Jeans Waist (in),112519,249,,83844203,SS24,2023755318204,125191,2112519100039.0
23758771,12 STOREEZ,,,classic-collar cotton shirt ,835.0,835.0,S,9,12 Storeez Women Clothing Standard,125616,249,,83844203,SS24,2023758771198,125616,2112561600020.0
23758780,12 STOREEZ,,,Cotton trousers,659.0,659.0,M,9,12 Storeez Women Clothing Standard,126583,249,,83844203,SS24,2023758780206,126583,2112658300017.0
23814102,12 STOREEZ,,,Wide leg jeans 411,835.0,835.0,29/32,9,12 Storeez Women Jeans Width/Length (in),125173,249,,83844203,SS24,2023814102287,125173,2112517300103.0
23814100,12 STOREEZ,,,Textured cotton mini dress,1649.0,1649.0,M,9,12 Storeez Women Clothing Standard,125440,249,,83844203,SS24,2023814100207,125440,2112544000014.0
23828844,12 STOREEZ,,,Linen shirt,605.0,605.0,XL,9,12 Storeez Women Clothing Standard,125936,249,,83844203,SS24,2023828844227,125936,2112593600036.0
23829207,12 STOREEZ,,,Linen shirt,605.0,605.0,XL,9,12 Storeez Women Clothing Standard,125937,249,,83844203,SS24,2023829207229,125937,2112593700033.0
20905219,12 STOREEZ,,,square-neck mulberry silk top ,439.0,439.0,S,10,12 Storeez Women Clothing Standard,114621,249,,83844203,SS24,2020905219190,114621,2111462165003.0
20905228,12 STOREEZ,,,sleeveless cropped knitted vest,275.0,275.0,S,10,12 Storeez Women Clothing Standard,119604,249,,83844203,SS24,2020905228192,119604,2111960471002.0
22004546,12 STOREEZ,,,sleeveless silk dress,1979.0,1979.0,S,10,12 Storeez Women Clothing Standard,121964,249,,83844203,SS24,2022004546191,121964,2112196471002.0
23159419,12 STOREEZ,,,double-breasted trench coat,1429.0,1429.0,M,10,12 Storeez Women Clothing Standard,124209,249,,83844203,SS24,2023159419200,124209,2112420900018.0
23175348,12 STOREEZ,,,straight-leg trousers,1319.0,1319.0,XS,10,12 Storeez Women Clothing Standard,124136,249,,83844203,SS24,2023175348188,124136,2112413600048.0
23175348,12 STOREEZ,,,straight-leg trousers,1319.0,1319.0,S,10,12 Storeez Women Clothing Standard,124136,249,,83844203,SS24,2023175348195,124136,2112413600024.0
23175345,12 STOREEZ,,,ribbed cotton tank top,235.0,235.0,S,10,12 Storeez Women Clothing Standard,123997,249,,83844203,SS24,2023175345194,123997,2112399700022.0
23176118,12 STOREEZ,,,ribbed cotton tank top,235.0,235.0,S,10,12 Storeez Women Clothing Standard,123996,249,,83844203,SS24,2023176118193,123996,2112399600025.0
23176131,12 STOREEZ,,,long-sleeve cotton cardigan,999.0,999.0,S,10,12 Storeez Women Clothing Standard,124730,249,,83844203,SS24,2023176131192,124730,2112473000024.0
23176125,12 STOREEZ,,,211 Mom-fit tapered-leg jeans,725.0,725.0,26/30,10,12 Storeez Women Jeans Width/Length (in),124050,249,,83844203,SS24,2023176125214,124050,2112405000030.0
23176119,12 STOREEZ,,,211 Mom-fit tapered-leg jeans,725.0,725.0,26/30,10,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119213,124057,2112405700039.0
23221723,12 STOREEZ,,,collarless single-breasted blazer,2199.0,2199.0,S,10,12 Storeez Women Clothing Standard,124323,249,,83844203,SS24,2023221723198,124323,2112432300028.0
23243172,12 STOREEZ,,,denim organic-cotton jumpsuit,1099.0,1099.0,XS,10,12 Storeez Women Clothing Standard,124523,249,,83844203,SS24,2023243172189,124523,2112452300039.0
23243165,12 STOREEZ,,,flared denim shorts,495.0,495.0,26,10,12 Storeez Women Jeans Waist (in),124739,249,,83844203,SS24,2023243165198,124739,2112473900027.0
23243182,12 STOREEZ,,,ribbed-knit cotton jumper,945.0,945.0,XS,10,12 Storeez Women Clothing Standard,124735,249,,83844203,SS24,2023243182188,124735,2112473500043.0
23243176,12 STOREEZ,,,bouclé knitted miniskirt,725.0,725.0,XS,10,12 Storeez Women Clothing Standard,124728,249,,83844203,SS24,2023243176187,124728,2112472800038.0
23243181,12 STOREEZ,,,straight-leg cotton trousers,549.0,549.0,L,10,12 Storeez Women Clothing Standard,124626,249,,83844203,SS24,2023243181211,124626,2112462600006.0
23366380,12 STOREEZ,,,round-neck cotton-blend bodysuit ,329.0,329.0,M,10,12 Storeez Women Clothing Standard,124095,249,,83844203,SS24,2023366380201,124095,2112409500017.0
23366376,12 STOREEZ,,,crew-neck ribbed tank top ,439.0,439.0,M,10,12 Storeez Women Clothing Standard,125604,249,,83844203,SS24,2023366376204,125604,2112560400010.0
23372965,12 STOREEZ,,,hooded merino wool jacket,2089.0,2089.0,M,10,12 Storeez Women Clothing Standard,124206,249,,83844203,SS24,2023372965201,124206,2112420600017.0
23372997,12 STOREEZ,,,single-breasted merino wool coat,2199.0,2199.0,M,10,12 Storeez Women Clothing Standard,124213,249,,83844203,SS24,2023372997202,124213,2112421300015.0
23389848,12 STOREEZ,,,double-strap suede sandals,1055.0,1055.0,39,10,SHOES WOMEN'S IT,125957,249,,83844203,SS24,2023389848276,125957,4620209529490.0
23389851,12 STOREEZ,,,double-strap suede sandals,1055.0,1055.0,36,10,SHOES WOMEN'S IT,124430,249,,83844203,SS24,2023389851214,124430,4620209529421.0
23390313,12 STOREEZ,,,pleat-detail straight-leg trousers,1649.0,1649.0,XS,10,12 Storeez Women Clothing Standard,124076,249,,83844203,SS24,2023390313183,124076,2112407600047.0
23411395,12 STOREEZ,,,sleeveless cotton crop top ,235.0,235.0,XS,10,12 Storeez Women Clothing Standard,125043,249,,83844203,SS24,2023411395181,125043,2112504300031.0
23411393,12 STOREEZ,,,vertical-print cotton shirt ,945.0,945.0,XS,10,12 Storeez Women Clothing Standard,124123,249,,83844203,SS24,2023411393187,124123,2112412300048.0
23411393,12 STOREEZ,,,vertical-print cotton shirt ,945.0,945.0,S,10,12 Storeez Women Clothing Standard,124123,249,,83844203,SS24,2023411393194,124123,2112412300024.0
23411396,12 STOREEZ,,,stripe-print cotton shirt ,945.0,945.0,M,10,12 Storeez Women Clothing Standard,124746,249,,83844203,SS24,2023411396201,124746,2112474600018.0
23411404,12 STOREEZ,,,ribbed cropped top ,235.0,235.0,XS,10,12 Storeez Women Clothing Standard,126618,249,,83844203,SS24,2023411404180,126618,2112661800030.0
23411406,12 STOREEZ,,,sleeveless cotton crop top ,235.0,235.0,M,10,12 Storeez Women Clothing Standard,125042,249,,83844203,SS24,2023411406207,125042,2112504200010.0
23411400,12 STOREEZ,,,cotton-blend crop top ,235.0,235.0,XS,10,12 Storeez Women Clothing Standard,125044,249,,83844203,SS24,2023411400182,125044,2112504400038.0
23411402,12 STOREEZ,,,Straight leg jeans 312,725.0,725.0,26/30,10,12 Storeez Women Jeans Width/Length (in),124067,249,,83844203,SS24,2023411402216,124067,2112406700038.0
23420353,12 STOREEZ,,,elasticated-waist linen shirt ,835.0,835.0,XS,10,12 Storeez Women Clothing Standard,125542,249,,83844203,SS24,2023420353189,125542,2112554200046.0
23418594,12 STOREEZ,,,cropped cotton hoodie,835.0,835.0,S,10,12 Storeez Women Clothing Standard,125347,249,,83844203,SS24,2023418594198,125347,2112534700023.0
23420364,12 STOREEZ,,,high-waisted linen skirt ,769.0,769.0,S,10,12 Storeez Women Clothing Standard,125428,249,,83844203,SS24,2023420364192,125428,2112542800029.0
23421134,12 STOREEZ,,,Linen midi dress,945.0,945.0,S,10,12 Storeez Women Clothing Standard,125425,249,,83844203,SS24,2023421134190,125425,2112542500028.0
23418596,12 STOREEZ,,,Silk-cotton tank top,549.0,549.0,M,10,12 Storeez Women Clothing Standard,125357,249,,83844203,SS24,2023418596208,125357,2112535700015.0
23511111,12 STOREEZ,,,Slit maxi dress,1319.0,1319.0,XS,10,12 Storeez Women Clothing Standard,124154,249,,83844203,SS24,2023511111186,124154,2112415400042.0
23622739,12 STOREEZ,,,pressed-crease linen trousers ,879.0,879.0,S,10,12 Storeez Women Clothing Standard,125413,249,,83844203,SS24,2023622739194,125413,2112541300025.0
23621873,12 STOREEZ,,,slip linen-cotton mini dress,769.0,769.0,S,10,12 Storeez Women Clothing Standard,125456,249,,83844203,SS24,2023621873196,125456,2112545600022.0
23621870,12 STOREEZ,,,Cotton-silk trousers,879.0,879.0,S,10,12 Storeez Women Clothing Standard,125450,249,,83844203,SS24,2023621870195,125450,2112545000020.0
23621870,12 STOREEZ,,,Cotton-silk trousers,879.0,879.0,M,10,12 Storeez Women Clothing Standard,125450,249,,83844203,SS24,2023621870201,125450,2112545000013.0
23621874,12 STOREEZ,,,Cotton-silk top,549.0,549.0,S,10,12 Storeez Women Clothing Standard,112546,249,,83844203,SS24,2023621874193,125461,2112546100026.0
23622742,12 STOREEZ,,,cotton-silk blend shorts,605.0,605.0,XS,10,12 Storeez Women Clothing Standard,125653,249,,83844203,SS24,2023622742187,125653,2112565300049.0
23622742,12 STOREEZ,,,cotton-silk blend shorts,605.0,605.0,S,10,12 Storeez Women Clothing Standard,125653,249,,83844203,SS24,2023622742194,125653,2112565300025.0
23622742,12 STOREEZ,,,cotton-silk blend shorts,605.0,605.0,M,10,12 Storeez Women Clothing Standard,125653,249,,83844203,SS24,2023622742200,125653,2112565300018.0
23621861,12 STOREEZ,,,fine-knit button-up shirt ,835.0,835.0,XS,10,12 Storeez Women Clothing Standard,125599,249,,83844203,SS24,2023621861186,125599,2112559900040.0
23621861,12 STOREEZ,,,fine-knit button-up shirt ,835.0,835.0,M,10,12 Storeez Women Clothing Standard,125599,249,,83844203,SS24,2023621861209,125599,2112559900019.0
23622740,12 STOREEZ,,,Cotton-silk trousers,879.0,879.0,M,10,12 Storeez Women Clothing Standard,125449,249,,83844203,SS24,2023622740206,125449,2112544900017.0
23622740,12 STOREEZ,,,Cotton-silk trousers,879.0,879.0,S,10,12 Storeez Women Clothing Standard,125449,249,,83844203,SS24,2023622740190,125449,2112544900024.0
23621867,12 STOREEZ,,,double-breasted linen blazer,1319.0,1319.0,XS,10,12 Storeez Women Clothing Standard,125285,249,,83844203,SS24,2023621867188,125285,2112528500042.0
23621863,12 STOREEZ,,,Cotton-silk shorts,605.0,605.0,M,10,12 Storeez Women Clothing Standard,125650,249,,83844203,SS24,2023621863203,125650,2112565000017.0
23689147,12 STOREEZ,,,button-up denim vest,945.0,945.0,M,10,12 Storeez Women Clothing Standard,125209,249,,83844203,SS24,2023689147208,125209,2112520900017.0
23690202,12 STOREEZ,,,hooded reversible trench coat,835.0,835.0,S,10,12 Storeez Women Clothing Standard,124982,249,,83844203,SS24,2023690202194,124982,2112498200027.0
23519699,12 STOREEZ,,,linen short set,945.0,945.0,S,10,CLOTHING WOMEN'S STANDARD,112557,249,,83844203,SS24,2023519699204,125571,2112557100022.0
23713766,12 STOREEZ,,,square-neck linen top ,439.0,439.0,S,10,12 Storeez Women Clothing Standard,125582,249,,83844203,SS24,2023713766191,125582,2112558200028.0
23755271,12 STOREEZ,,,woven leather mules,1319.0,1319.0,39,10,SHOES WOMEN'S IT,127366,249,,83844203,SS24,2023755271271,127366,4620209539673.0
23758783,12 STOREEZ,,,Straight leg jeans 315,835.0,835.0,26/30,10,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783214,126589,2112658900033.0
23758783,12 STOREEZ,,,Straight leg jeans 315,835.0,835.0,27/32,10,12 Storeez Women Jeans Width/Length (in),126589,249,,83844203,SS24,2023758783245,126589,2112658900064.0
23758787,12 STOREEZ,,,ribbed-knit tank top,329.0,329.0,L,10,12 Storeez Women Clothing Standard,125393,249,,83844203,SS24,2023758787212,125393,2112539300006.0
23758770,12 STOREEZ,,,semi-sheer wide-leg trousers,879.0,879.0,M,10,12 Storeez Women Clothing Standard,125452,249,,83844203,SS24,2023758770207,125452,2112545200017.0
23758780,12 STOREEZ,,,Cotton trousers,659.0,659.0,XS,10,12 Storeez Women Clothing Standard,126583,249,,83844203,SS24,2023758780183,126583,2112658300048.0
23758768,12 STOREEZ,,,ribbed-knit tank top,329.0,329.0,S,10,12 Storeez Women Clothing Standard,125397,249,,83844203,SS24,2023758768198,125397,2112539700028.0
23758768,12 STOREEZ,,,ribbed-knit tank top,329.0,329.0,M,10,12 Storeez Women Clothing Standard,125397,249,,83844203,SS24,2023758768204,125397,2112539700011.0
23828849,12 STOREEZ,,,Polka-dot chiffon blouse,1055.0,1055.0,S,10,12 Storeez Women Clothing Standard,124842,249,,83844203,SS24,2023828849192,124842,2112484200024.0
23828985,12 STOREEZ,,,polka-dot midi dress,1499.0,1499.0,S,10,12 Storeez Women Clothing Standard,128162,249,,83844203,SS24,2023828985197,128162,2112816200029.0
20905212,12 STOREEZ,,,round-neck cotton T-shirt ,255.0,255.0,S,11,12 Storeez Women Clothing Standard,121246,249,,83844203,SS24,2020905212191,121246,2112124671009.0
22621242,12 STOREEZ,,,Mulberry silk trousers,1099.0,1099.0,XS,11,12 Storeez Women Clothing Standard,121090,249,,83844203,SS24,2022621242186,121090,2112109073002.0
23158751,12 STOREEZ,,,single-breasted coat,2199.0,2199.0,S,11,12 Storeez Women Clothing Standard,124218,249,,83844203,SS24,2023158751196,124218,2112421800027.0
23159421,12 STOREEZ,,,collarless single-breasted blazer,1649.0,1649.0,XS,11,12 Storeez Women Clothing Standard,124203,249,,83844203,SS24,2023159421180,124203,2112420300047.0
23160153,12 STOREEZ,,,collarless single-breasted blazer,1649.0,1649.0,XS,11,12 Storeez Women Clothing Standard,124204,249,,83844203,SS24,2023160153186,124204,2112420400044.0
23175347,12 STOREEZ,,,straight-leg trousers,1319.0,1319.0,M,11,12 Storeez Women Clothing Standard,124134,249,,83844203,SS24,2023175347204,124134,2112413400013.0
23175346,12 STOREEZ,,,325 straight-leg jeans,835.0,835.0,24/30,11,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346177,124058,2112405800005.0
23175346,12 STOREEZ,,,325 straight-leg jeans,835.0,835.0,29/32,11,12 Storeez Women Jeans Width/Length (in),124058,249,,83844203,SS24,2023175346283,124058,2112405800104.0
23176126,12 STOREEZ,,,knitted cotton cropped top,495.0,495.0,XS,11,12 Storeez Women Clothing Standard,125602,249,,83844203,SS24,2023176126181,125602,2112560200047.0
23176121,12 STOREEZ,,,wide-leg cotton trousers,549.0,549.0,M,11,12 Storeez Women Clothing Standard,124627,249,,83844203,SS24,2023176121209,124627,2112462700010.0
23176127,12 STOREEZ,,,324 straight-leg jeans,835.0,835.0,26/30,11,12 Storeez Women Jeans Width/Length (in),124689,249,,83844203,SS24,2023176127218,124689,2112468900032.0
23176118,12 STOREEZ,,,ribbed cotton tank top,235.0,235.0,XS,11,12 Storeez Women Clothing Standard,123996,249,,83844203,SS24,2023176118186,123996,2112399600049.0
23176119,12 STOREEZ,,,211 Mom-fit tapered-leg jeans,725.0,725.0,28/32,11,12 Storeez Women Jeans Width/Length (in),124057,249,,83844203,SS24,2023176119268,124057,2112405700084.0
23176123,12 STOREEZ,,,ribbed cotton tank top,235.0,235.0,XL,11,12 Storeez Women Clothing Standard,123994,249,,83844203,SS24,2023176123227,123994,2112399400038.0
23365976,12 STOREEZ,,,brushed-finish cotton T-shirt ,385.0,385.0,XS,11,12 Storeez Women Clothing Standard,125622,249,,83844203,SS24,2023365976184,125622,2112562200045.0
23365964,12 STOREEZ,,,brushed-finish cotton sweatshirt ,769.0,769.0,M,11,12 Storeez Women Clothing Standard,124150,249,,83844203,SS24,2023365964204,124150,2112415000013.0
23365980,12 STOREEZ,,,padded leather sandals,1055.0,1055.0,39,11,SHOES WOMEN'S IT,125746,249,,83844203,SS24,2023365980273,125746,4620209529339.0
23374089,12 STOREEZ,,,hooded merino wool jacket,2089.0,2089.0,M,11,12 Storeez Women Clothing Standard,124207,249,,83844203,SS24,2023374089202,124207,2112420700014.0
23390320,12 STOREEZ,,,buckled leather sandals,725.0,725.0,37,11,SHOES WOMEN'S IT,124987,249,,83844203,SS24,2023390320235,124987,4620209528523.0
23389847,12 STOREEZ,,,striped chunky-knit jumper,1099.0,1099.0,XS,11,12 Storeez Women Clothing Standard,125266,249,,83844203,SS24,2023389847187,125266,2112526600041.0
23389847,12 STOREEZ,,,striped chunky-knit jumper,1099.0,1099.0,S,11,12 Storeez Women Clothing Standard,125266,249,,83844203,SS24,2023389847194,125266,2112526600027.0
23389849,12 STOREEZ,,,interwoven leather mules,1319.0,1319.0,39,11,SHOES WOMEN'S IT,127365,249,,83844203,SS24,2023389849273,127365,4620209539604.0
23389851,12 STOREEZ,,,double-strap suede sandals,1055.0,1055.0,40,11,SHOES WOMEN'S IT,124430,249,,83844203,SS24,2023389851290,124430,4620209529506.0
